# {'date': u'2016_May_10_1414', 'frameRate': None, 'expName': 'pilot1', u'participant': u'013'}
subj,sessionix,ISI,time,stimulus,response
013,1,1.25,242.5141918240,0,lalt
013,1,1.25,243.7503366713,1,
013,1,1.25,243.8901561968,0,lalt
013,1,1.25,245.0003352718,1,
013,1,1.25,245.0101178676,0,lalt
013,1,1.25,246.2180899337,0,rctrl
013,1,1.25,246.2503158335,1,
013,1,1.25,247.4900665630,0,lalt
013,1,1.25,247.5002556525,1,
013,1,1.25,248.7503391594,1,
013,1,1.25,248.8100582776,0,lalt
013,1,1.25,249.9700099711,0,rctrl
013,1,1.25,250.0003900100,1,
013,1,1.25,251.2503509779,1,
013,1,1.25,251.3859718310,0,rctrl
013,1,1.25,252.5003517554,1,
013,1,1.25,252.6659256269,0,rctrl
013,1,1.25,253.7503693277,1,
013,1,1.25,253.8738945828,0,rctrl
013,1,1.25,255.0003284295,1,
013,1,1.25,255.1378629441,0,rctrl
013,1,1.25,256.2503391594,1,
013,1,1.25,256.3378320295,0,lalt
013,1,1.25,257.5003458462,1,
013,1,1.25,257.5137896845,0,rctrl
013,1,1.25,258.7503615524,1,
013,1,1.25,258.7777484043,0,rctrl
013,1,1.25,260.0003492673,1,
013,1,1.25,260.0817248271,0,lalt
013,1,1.25,261.1696814172,0,rctrl
013,1,1.25,261.2504019840,1,
013,1,1.25,262.4976459443,0,rctrl
013,1,1.25,262.5003346497,1,
013,1,1.25,263.7503674616,1,
013,1,1.25,263.8896109914,0,lalt
013,1,1.25,264.9695817065,0,rctrl
013,1,1.25,265.0003147449,1,
013,1,1.25,266.1535666012,0,rctrl
013,1,1.25,266.2503363603,1,
013,1,1.25,267.4975265154,0,lalt
013,1,1.25,267.5002460111,1,
013,1,1.25,268.7503478678,1,
013,1,1.25,268.9454688860,0,rctrl
013,1,1.25,270.0003206542,1,
013,1,1.25,270.0094429699,0,rctrl
013,1,1.25,271.2334346820,0,lalt
013,1,1.25,271.2503376044,1,
013,1,1.25,272.3693724571,0,lalt
013,1,1.25,272.5003536215,1,
013,1,1.25,273.7503276520,1,
013,1,1.25,273.8013334362,0,lalt
013,1,1.25,275.0003194101,1,
013,1,1.25,275.0412925442,0,lalt
013,1,1.25,276.1932897750,0,rctrl
013,1,1.25,276.2503254749,1,
013,1,1.25,277.4332379976,0,rctrl
013,1,1.25,277.5003159890,1,
013,1,1.25,278.7372134873,0,rctrl
013,1,1.25,278.7503279630,1,
013,1,1.25,279.9771688631,0,rctrl
013,1,1.25,280.0003144339,1,
013,1,1.25,281.1931258712,0,lalt
013,1,1.25,281.2503180106,1,
013,1,1.25,282.5003169220,1,
013,1,1.25,282.5771097085,0,rctrl
013,1,1.25,283.7503413365,1,
013,1,1.25,283.8251131620,0,rctrl
013,1,1.25,285.0003296735,1,
013,1,1.25,285.0170537635,0,lalt
013,1,1.25,286.2009935614,0,lalt
013,1,1.25,286.2503491118,1,
013,1,1.25,287.5003682391,1,
013,1,1.25,287.5769744180,0,rctrl
013,1,1.25,288.7129299207,0,rctrl
013,1,1.25,288.7503680836,1,
013,1,1.25,290.0003312286,1,
013,1,1.25,290.0008957168,0,rctrl
013,1,1.25,291.2088575194,0,rctrl
