# {'date': u'2016_apr_25_1849', 'frameRate': None, 'expName': 'pilot1', u'participant': u'001'}
subj,sessionix,ISI,time,stimulus,response
001,1,1.25,226.2503980976,1,
001,1,1.25,226.3023588526,0,lalt
001,1,1.25,227.4703323990,0,rctrl
001,1,1.25,227.5003486464,1,
001,1,1.25,228.7504543911,1,
001,1,1.25,228.7505753754,0,rctrl
001,1,1.25,230.0003498905,1,
001,1,1.25,230.0222847567,0,rctrl
001,1,1.25,231.2503470913,1,
001,1,1.25,231.2862872175,0,lalt
001,1,1.25,232.5003912553,1,
001,1,1.25,232.5102475918,0,rctrl
001,1,1.25,233.7503430482,1,
001,1,1.25,233.7821662854,0,lalt
001,1,1.25,235.0004018298,1,
001,1,1.25,235.0381539219,0,rctrl
001,1,1.25,236.2141401154,0,lalt
001,1,1.25,236.2504257778,1,
001,1,1.25,237.5003209662,1,
001,1,1.25,237.6700797315,0,rctrl
001,1,1.25,238.7503203442,1,
001,1,1.25,238.7980534894,0,lalt
001,1,1.25,240.0003330957,1,
001,1,1.25,240.0380214301,0,rctrl
001,1,1.25,241.2503386940,1,
001,1,1.25,241.3499974497,0,lalt
001,1,1.25,242.4539600136,0,rctrl
001,1,1.25,242.5003362059,1,
001,1,1.25,243.7503268754,1,
001,1,1.25,243.8699219231,0,lalt
001,1,1.25,245.0003296746,1,
001,1,1.25,245.2378990773,0,rctrl
001,1,1.25,246.1978576129,0,lalt
001,1,1.25,246.2503091477,1,
001,1,1.25,247.5003405600,1,
001,1,1.25,247.5098404748,0,rctrl
001,1,1.25,248.6698293654,0,lalt
001,1,1.25,248.7503281195,1,
001,1,1.25,249.9418136829,0,rctrl
001,1,1.25,250.0003125688,1,
001,1,1.25,251.2503125688,1,
001,1,1.25,251.2537467826,0,rctrl
001,1,1.25,252.5003383830,1,
001,1,1.25,252.5737239417,0,rctrl
001,1,1.25,253.7256933429,0,lalt
001,1,1.25,253.7503337177,1,
001,1,1.25,254.9496577605,0,lalt
001,1,1.25,255.0003324737,1,
001,1,1.25,256.2503477134,1,
001,1,1.25,256.2616235166,0,lalt
001,1,1.25,257.5003299856,1,
001,1,1.25,258.0055917161,0,rctrl
001,1,1.25,258.7503278085,1,
001,1,1.25,259.0215582286,0,rctrl
001,1,1.25,260.0003362059,1,
001,1,1.25,260.0615368682,0,rctrl
001,1,1.25,261.1575066899,0,rctrl
001,1,1.25,261.2503284305,1,
001,1,1.25,262.5004114712,1,
001,1,1.25,263.6534501377,0,lalt
001,1,1.25,263.7503548667,1,
001,1,1.25,265.0003585988,1,
001,1,1.25,265.0934204421,0,rctrl
001,1,1.25,266.2503343398,1,
001,1,1.25,266.5333978998,0,lalt
001,1,1.25,267.5003324737,1,
001,1,1.25,268.7503069706,1,
001,1,1.25,268.9173275709,0,rctrl
001,1,1.25,270.0003100807,1,
001,1,1.25,270.0932829740,0,lalt
001,1,1.25,271.2293063896,0,rctrl
001,1,1.25,271.2503856570,1,
001,1,1.25,272.5003505125,1,
001,1,1.25,272.5172463341,0,rctrl
001,1,1.25,273.7503343398,1,
001,1,1.25,273.8612374864,0,rctrl
001,1,1.25,275.0003147459,1,
001,1,1.25,275.0291678019,0,rctrl
001,1,1.25,276.2131342970,0,lalt
001,1,1.25,276.2503312296,1,
001,1,1.25,277.5003147459,1,
001,1,1.25,277.5651079280,0,rctrl
001,1,1.25,278.7503051045,1,
001,1,1.25,278.8450812555,0,rctrl
001,1,1.25,280.0003116358,1,
001,1,1.25,281.2503004393,1,
001,1,1.25,282.0370180998,0,rctrl
001,1,1.25,282.5003324737,1,
001,1,1.25,282.5969799944,0,lalt
