# {'date': u'2016_May_02_1434', 'frameRate': None, 'expName': 'RNGT', u'participant': u'005'}
subj,time,stimulus,response
005,50.0003060384,1,
005,50.4687795755,0,5
005,51.0003259433,1,
005,51.4287687896,0,4
005,52.0003327856,1,
005,52.3967436148,0,q
005,53.0002836453,1,
005,53.3807478222,0,b
005,54.0003191010,1,
005,54.4207281288,0,n
005,55.0003125697,1,
005,55.3966916754,0,5
005,56.0003175459,1,
005,56.3886665653,0,0
005,57.0003430491,1,
005,57.4126380166,0,3
005,58.0003159908,1,
005,58.4366234636,0,minus
005,59.0003321636,1,
005,59.4285856020,0,3
005,60.0003079045,1,
005,60.3885657965,0,0
005,61.0003153688,1,
005,61.4125468893,0,n
005,62.0003212781,1,
005,62.4605277358,0,q
005,63.0003116366,1,
005,63.3485117795,0,bracketright
005,64.0003449152,1,
005,64.3324858185,0,b
005,65.0003508245,1,
005,65.3724614598,0,9
005,66.0003200340,1,
005,66.4604403407,0,5
005,67.0003601549,1,
005,67.5324159646,0,4
005,68.0003321636,1,
005,68.4363954899,0,minus
005,69.0003517575,1,
005,69.4363780731,0,bracketright
005,70.0006749017,1,
005,70.4203530451,0,b
005,71.0003299865,1,
005,71.4523573819,0,9
005,72.0003803709,1,
005,72.4763344315,0,5
005,73.0003778828,1,
005,73.4282941813,0,n
005,74.0003169239,1,
005,74.4762653863,0,4
005,75.0004416408,1,
005,75.5322439735,0,3
005,76.0003194120,1,
005,76.4762243324,0,n
005,77.0003321636,1,
005,77.4122644881,0,bracketright
005,78.0003200340,1,
005,78.5481704099,0,n
005,79.0003091485,1,
005,79.5721639433,0,bracketright
005,80.0003278094,1,
005,80.5881270793,0,3
005,81.0002991961,1,
005,81.5321170796,0,4
005,82.0003262543,1,
005,82.5160995160,0,5
005,83.0003337187,1,
005,83.4920636846,0,q
005,84.0003822370,1,
005,84.5160497536,0,n
005,85.0003206561,1,
005,85.5080342850,0,5
005,86.0003449152,1,
005,86.5960013473,0,0
005,87.0003243882,1,
005,87.6039798052,0,4
005,88.0003166129,1,
005,88.6279780038,0,3
005,89.0003103926,1,
005,89.6439663320,0,9
005,90.0003135027,1,
005,90.6119445784,0,b
005,91.0003293645,1,
005,91.5479057364,0,bracketright
005,92.0003558007,1,
005,92.5318853737,0,minus
005,93.0003530016,1,
005,93.6918591614,0,0
005,94.0003505135,1,
005,94.8438299210,0,3
005,95.0003775717,1,
005,95.8358004568,0,9
005,96.0003638871,1,
005,96.6757986778,0,3
005,97.0003831700,1,
005,97.5557784494,0,4
005,98.0003601549,1,
005,98.4917526700,0,9
005,99.0003402500,1,
005,99.5237318146,0,5
005,100.0003489584,1,
005,100.4677015989,0,b
005,101.0003299865,1,
005,101.4036957245,0,bracketright
005,102.0003424271,1,
005,102.4276758842,0,q
005,103.0003203451,1,
005,103.4116440139,0,3
005,104.0003094595,1,
005,104.5476283114,0,minus
005,105.0003172349,1,
005,105.5475913007,0,4
005,106.0003203451,1,
005,106.4596002902,0,bracketright
005,107.0003194120,1,
005,107.4835521477,0,b
005,108.0003203451,1,
005,108.4675392493,0,n
005,109.0003302975,1,
005,109.5395126961,0,n
005,110.0003265653,1,
005,110.5154849511,0,9
005,111.0003358958,1,
005,111.6194673999,0,3
005,112.0003159908,1,
005,112.6114481991,0,minus
005,113.0003318526,1,
005,113.6434229895,0,4
005,114.0003284314,1,
005,114.5073935949,0,q
005,115.0003088375,1,
005,115.4434032712,0,9
005,116.0003613990,1,
005,116.4513624462,0,3
005,117.0003657532,1,
005,117.4513425412,0,4
005,118.0003159908,1,
005,118.4593178890,0,5
005,119.0003209671,1,
005,119.5712868821,0,9
005,120.0003131917,1,
005,120.5232755561,0,bracketright
005,121.0003141248,1,
005,121.5392766360,0,3
005,122.0003312306,1,
005,122.5872307352,0,4
005,123.0003533126,1,
005,123.6112152492,0,0
005,124.0003505135,1,
005,124.6032361693,0,minus
005,125.0002904876,1,
005,125.5391960832,0,4
005,126.0003225222,1,
005,126.5071404290,0,3
005,127.0003306085,1,
005,127.5951267742,0,9
005,128.0003408720,1,
005,128.8190890195,0,4
005,129.0003486474,1,
005,129.5550702691,0,9
005,130.0003480254,1,
005,130.4830591895,0,0
005,131.0003520685,1,
005,131.3870477342,0,minus
005,132.0003265653,1,
005,132.3950283692,0,bracketright
005,133.0003399390,1,
005,133.4590031422,0,q
005,134.0002951529,1,
005,134.4749678333,0,b
005,135.0002848894,1,
005,135.4589443604,0,4
005,136.0003365178,1,
005,136.4509338680,0,3
005,137.0003330967,1,
005,137.3789059937,0,9
005,138.0002945308,1,
005,138.4748829263,0,5
005,139.0003253213,1,
005,139.4908712546,0,minus
005,140.0003309195,1,
005,140.4988425591,0,3
005,141.0003147468,1,
005,141.4588485679,0,n
005,142.0003309195,1,
005,142.5148271552,0,4
005,143.0003128807,1,
005,143.4587785896,0,3
005,144.0003281204,1,
005,144.4587661490,0,bracketright
005,145.0003461593,1,
005,145.4907325420,0,q
005,146.0003405610,1,
005,146.4827198726,0,3
005,147.0003306085,1,
005,147.3866969097,0,9
005,148.0003110146,1,
005,148.3946672812,0,5
005,149.0003138137,1,
005,149.4426546590,0,4
005,150.0003085265,1,
005,150.3946290264,0,n
005,151.0003722845,1,
005,151.4346121321,0,b
005,152.0003533126,1,
005,152.4025804260,0,4
005,153.0003396280,1,
005,153.4105679034,0,3
005,154.0002970190,1,
005,154.4665436915,0,9
005,155.0003340297,1,
005,155.5545216393,0,9
005,156.0003769497,1,
005,156.5305206416,0,minus
005,157.0003701074,1,
005,157.4664743352,0,3
005,158.0003365178,1,
005,158.4984652984,0,minus
005,159.0003694854,1,
005,159.6184460279,0,3
005,160.0003246993,1,
005,160.5224622529,0,minus
005,161.0003150578,1,
005,161.5304161407,0,5
005,162.0003334077,1,
005,162.5143606333,0,4
005,163.0003141248,1,
005,163.6663422784,0,0
005,164.0003383839,1,
005,164.6343258121,0,n
005,165.0003411830,1,
005,165.5543042401,0,b
005,166.0003334077,1,
005,166.5462837952,0,q
005,167.0003187900,1,
005,167.4662656444,0,bracketright
005,168.0003299865,1,
005,168.5062319553,0,0
005,169.0003169239,1,
005,169.6502258122,0,4
005,170.0003131917,1,
005,170.6101944992,0,5
005,171.0003243882,1,
005,171.6101717951,0,3
005,172.0003051053,1,
005,172.5141432340,0,n
005,173.0003729065,1,
005,173.5781313807,0,5
005,174.0002307728,1,
005,174.5701062706,0,3
005,175.0003178569,1,
005,175.6100784908,0,4
005,176.0003240772,1,
005,176.5460785256,0,n
005,177.0003163019,1,
005,177.5780713548,0,9
005,178.0003206561,1,
005,178.5620472599,0,3
005,179.0003250103,1,
005,179.5780119510,0,minus
005,180.0003626430,1,
005,180.4899786426,0,4
005,181.0003878352,1,
005,181.4659633382,0,minus
005,182.0003452262,1,
005,182.4659334808,0,n
005,183.0003219001,1,
005,183.4739134938,0,b
005,184.0003256323,1,
005,184.4258953255,0,bracketright
005,185.0003315416,1,
005,185.5218619947,0,q
005,186.0003489584,1,
005,186.5298591135,0,3
005,187.0003663752,1,
005,187.5458340681,0,minus
005,188.0003928115,1,
005,188.5618108888,0,b
005,189.0003203451,1,
005,189.7138214583,0,minus
005,190.0003156798,1,
005,190.5937635972,0,b
005,191.0003159908,1,
005,191.8817454016,0,minus
005,192.0003467813,1,
005,192.6097080724,0,b
005,193.0003150578,1,
005,193.4496997620,0,4
005,194.0003138137,1,
005,194.4337257405,0,9
005,195.0003290535,1,
005,195.5056935890,0,5
005,196.0003203451,1,
005,196.4496583971,0,minus
005,197.0003747726,1,
005,197.5136148202,0,3
005,198.0003100816,1,
005,198.4735975029,0,bracketright
005,199.0003971657,1,
005,199.6095609624,0,b
005,200.0003163019,1,
005,200.5135476411,0,bracketright
005,201.0003293645,1,
005,201.4175299655,0,q
005,202.0003455372,1,
005,202.4655036586,0,3
005,203.0003408720,1,
005,203.5374898570,0,n
005,204.0003187900,1,
005,204.5214679392,0,4
005,205.0003281204,1,
005,205.4494341556,0,9
005,206.0003358958,1,
005,206.4894365442,0,5
005,207.0003719735,1,
005,207.4974013174,0,4
005,208.0003293645,1,
005,208.4733748165,0,minus
005,209.0003613990,1,
005,209.4093565014,0,bracketright
005,210.0003626430,1,
005,210.4973478229,0,q
005,211.0003841030,1,
005,211.4573168209,0,n
005,212.0004105393,1,
005,212.4652906136,0,3
005,213.0003660642,1,
005,213.5052967344,0,5
005,214.0003194120,1,
005,214.4892689073,0,9
005,215.0003803709,1,
005,215.4732196202,0,0
005,216.0003595329,1,
005,216.5292193564,0,b
005,217.0003607770,1,
005,217.5051885013,0,0
005,218.0003141248,1,
005,218.5291615077,0,q
005,219.0003122587,1,
005,219.4811452056,0,bracketright
005,220.0003178569,1,
005,220.4731216506,0,b
005,221.0003461593,1,
005,221.6570917708,0,n
005,222.0003589109,1,
005,222.6490585743,0,4
005,223.0003299865,1,
005,223.6890479003,0,0
005,224.0003172349,1,
005,224.5930215163,0,4
005,225.0003219001,1,
005,225.5610159355,0,minus
005,226.0003362068,1,
005,226.4329889469,0,3
005,227.0003330967,1,
005,227.5769737843,0,minus
005,228.0003508245,1,
005,228.6169369850,0,5
005,229.0003327856,1,
005,229.5689175727,0,0
005,230.0003330967,1,
005,230.6089199613,0,9
005,231.0003125697,1,
005,231.5769028729,0,bracketright
005,232.0003141248,1,
005,232.5928793826,0,b
005,233.0003480254,1,
005,233.6968338401,0,q
005,234.0003368288,1,
005,234.6568159008,0,0
005,235.0003467813,1,
005,235.6807836200,0,5
005,236.0003424271,1,
005,236.6247754863,0,4
005,237.0003386949,1,
005,237.6167531754,0,3
005,238.0003402500,1,
005,238.5767265276,0,0
005,239.0003390059,1,
005,239.6487024626,0,3
005,240.0003626430,1,
005,240.6246961776,0,n
005,241.0003430491,1,
005,241.5846620655,0,b
005,242.0003302975,1,
005,242.6326429120,0,n
005,243.0003461593,1,
005,243.6246115816,0,b
005,244.0004139604,1,
005,244.5605938886,0,bracketright
005,245.0003601549,1,
005,245.5685714135,0,q
005,246.0003844141,1,
005,246.5765766186,0,minus
005,247.0003436711,1,
005,247.5206110940,0,3
005,248.0003399390,1,
005,248.4965416730,0,4
005,249.0003138137,1,
005,249.4725863944,0,9
005,250.0003296755,1,
005,250.5684837073,0,minus
005,251.0003131917,1,
005,251.6404462686,0,minus
005,252.0003141248,1,
005,252.5604209645,0,b
005,253.0003321636,1,
005,253.5684040876,0,bracketright
005,253.6003832322,0,n
005,254.0003097706,1,
005,254.6403787785,0,n
005,255.0003184790,1,
005,255.7043572836,0,5
005,256.0003197230,1,
005,256.7523415513,0,4
005,257.0003302975,1,
005,257.6723066057,0,3
005,258.0003079045,1,
005,258.6402864071,0,q
005,259.0003327856,1,
005,259.5762624938,0,9
005,260.0003418051,1,
005,260.5682460922,0,4
005,261.0003203451,1,
005,261.4722318378,0,3
005,262.0003135027,1,
005,262.4802099846,0,5
005,263.0004568805,1,
005,263.4321865291,0,9
005,264.0003144358,1,
005,264.3842286978,0,bracketright
005,265.0003390059,1,
005,265.4801496478,0,4
005,266.0003561117,1,
005,266.6081551764,0,5
005,267.0002967079,1,
005,267.6081393146,0,4
005,268.0003918784,1,
005,268.5920872284,0,3
005,269.0003262543,1,
005,269.5120578811,0,n
005,270.0003175459,1,
005,270.5920315568,0,5
005,271.0003517575,1,
005,271.6000065935,0,3
005,272.0003666862,1,
005,272.5999929089,0,q
005,273.0003477143,1,
005,273.5199651166,0,5
005,274.0002332610,1,
005,274.5519439502,0,9
005,275.0003480254,1,
005,275.5519321316,0,0
005,276.0004232909,1,
005,276.6239229953,0,3
005,277.0003312306,1,
005,277.6878850167,0,3
005,278.0003200340,1,
005,278.6078677989,0,bracketright
005,279.0003505135,1,
005,279.5678445723,0,9
005,280.0003293645,1,
005,280.5598163521,0,5
005,281.0003209671,1,
005,281.5998010128,0,4
005,282.0003088375,1,
005,282.5917905205,0,minus
005,283.0003153688,1,
005,283.7037654228,0,3
005,284.0003299865,1,
005,284.4957591602,0,b
005,285.0003408720,1,
005,285.5117201192,0,n
005,286.0003225222,1,
005,286.4397317437,0,bracketright
005,287.0003480254,1,
005,287.4396701628,0,q
005,288.0004267120,1,
005,288.3836579859,0,3
005,289.0003178569,1,
005,289.5276319378,0,n
005,290.0003228332,1,
005,290.5756006547,0,b
005,291.0003318526,1,
005,291.5275821755,0,4
005,292.0003094595,1,
005,292.6235531989,0,5
005,293.0003128807,1,
005,293.5995431817,0,bracketright
005,294.0003278094,1,
005,294.6475140757,0,5
005,295.0003355848,1,
005,295.5755017521,0,bracketright
005,296.0003632651,1,
005,296.8394785156,0,bracketright
005,297.0003582888,1,
005,298.0003271874,1,
005,298.3514648633,0,4
005,299.0003116366,1,
005,299.4154203534,0,0
005,300.0003869022,1,
005,300.5194149317,0,5
005,301.0003340297,1,
005,301.5274101844,0,0
005,302.0003374509,1,
005,302.6393490091,0,3
005,303.0003682413,1,
005,303.7433314579,0,minus
005,304.0003346517,1,
005,304.6473047629,0,3
005,305.0003408720,1,
005,305.6952815662,0,minus
005,306.0003219001,1,
005,306.6632635448,0,3
005,307.0003268764,1,
005,307.6632455059,0,minus
005,308.0003113256,1,
005,308.6152192513,0,bracketright
005,309.0003278094,1,
005,309.8311865550,0,5
