# {'date': u'2016_May_11_1307', 'frameRate': None, 'expName': 'RNGT', u'participant': u'016'}
subj,time,stimulus,response
016,108.0003570438,1,
016,109.0003847240,1,
016,109.0714215070,0,4
016,109.9433855463,0,5
016,110.0003486464,1,
016,111.0003648191,1,
016,111.0634001515,0,4
016,112.0004313761,1,
016,112.1033772360,0,b
016,112.9673186759,0,4
016,113.0003231433,1,
016,114.0003131908,1,
016,114.1192656841,0,9
016,115.0003290525,1,
016,115.0392524225,0,minus
016,116.0003228323,1,
016,116.0392278524,0,bracketright
016,117.0003203442,1,
016,117.0312024538,0,minus
016,118.0003442922,1,
016,118.0231817204,0,0
016,119.0003399380,1,
016,119.0711605664,0,9
016,120.0003371389,1,
016,120.1191229288,0,n
016,120.9910962986,0,b
016,121.0003203442,1,
016,121.9830727660,0,5
016,122.0003281195,1,
016,123.0002954631,1,
016,123.0870788718,0,4
016,124.0003153679,1,
016,124.2150230834,0,3
016,124.9589928380,0,q
016,125.0003122578,1,
016,126.0003309186,1,
016,126.0710059926,0,bracketright
016,126.7989572953,0,minus
016,127.0003203442,1,
016,128.0003253204,1,
016,128.1269570540,0,0
016,129.0003427371,1,
016,129.0869420258,0,9
016,130.0003402490,1,
016,130.0388732967,0,n
016,131.0003209662,1,
016,131.0468579526,0,9
016,132.0003405600,1,
016,132.0548276797,0,0
016,132.9828196008,0,5
016,133.0003010613,1,
016,134.0003312296,1,
016,134.0867840308,0,4
016,135.0003492684,1,
016,135.0467609163,0,3
016,136.0003436702,1,
016,136.0947266998,0,q
016,137.0003340288,1,
016,137.0467142642,0,bracketright
016,138.0004183135,1,
016,138.0307029657,0,n
016,139.0003669962,1,
016,139.0066815082,0,9
016,139.9826280164,0,0
016,140.0003620200,1,
016,140.9906058299,0,5
016,141.0003657522,1,
016,141.9985873756,0,4
016,142.0003318517,1,
016,142.9505516140,0,3
016,143.0003439812,1,
016,143.9425358568,0,q
016,144.0003144349,1,
016,145.0003287415,1,
016,145.0465581353,0,bracketright
016,146.0003287415,1,
016,146.0225167730,0,n
016,147.0003253204,1,
016,147.1264808919,0,9
016,148.0003421151,1,
016,148.0704483450,0,5
016,149.0003679293,1,
016,149.0304305177,0,0
016,149.9823854256,0,4
016,150.0003169230,1,
016,151.0003144349,1,
016,151.0623741172,0,minus
016,152.0003299856,1,
016,152.1823486016,0,bracketright
016,153.0003113248,1,
016,153.0783365865,0,minus
016,154.0003452253,1,
016,154.0543023775,0,0
016,155.0003200331,1,
016,155.0222636078,0,4
016,156.0003191001,1,
016,156.1022560315,0,3
016,157.0002870657,1,
016,157.0862226510,0,n
016,158.0003231433,1,
016,158.0462042017,0,5
016,159.0003666852,1,
016,159.0461802536,0,9
016,160.0003212772,1,
016,160.0141505033,0,4
016,161.0003119468,1,
016,161.0061244826,0,minus
016,162.0003082146,1,
016,162.0781014601,0,0
016,163.0003470913,1,
016,163.0941012511,0,9
016,164.0003327847,1,
016,164.0702349895,0,3
016,165.0004525250,1,
016,165.0700549126,0,q
016,166.0003570438,1,
016,166.0860124057,0,bracketright
016,167.0003467803,1,
016,167.0619760196,0,n
016,168.0003433592,1,
016,168.0539543531,0,9
016,169.0003474024,1,
016,169.0779456423,0,0
016,170.0003582878,1,
016,170.0698997167,0,5
016,171.0003694843,1,
016,171.1178723425,0,4
016,171.9178460308,0,3
016,172.0003570438,1,
016,173.0003800588,1,
016,173.0538271485,0,q
016,173.9738400120,0,bracketright
016,174.0003508235,1,
016,175.0003035494,1,
016,175.1097806980,0,n
016,176.0003163010,1,
016,176.0457550978,0,b
016,177.0003194111,1,
016,177.0137287686,0,9
016,177.9497072117,0,5
016,178.0003240763,1,
016,178.9176936340,0,minus
016,179.0003589099,1,
016,179.8936628462,0,bracketright
016,180.0003414931,1,
016,180.8697191421,0,minus
016,181.0003306076,1,
016,181.8376477160,0,4
016,182.0003368279,1,
016,182.8536076972,0,3
016,183.0003334067,1,
016,183.8295654018,0,n
016,184.0003191001,1,
016,184.8535479826,0,b
016,185.0003178560,1,
016,185.8375161572,0,9
016,186.0003163010,1,
016,186.7654900395,0,5
016,187.0003116358,1,
016,187.5974850807,0,bracketright
016,188.0003337177,1,
016,188.6454577065,0,q
016,189.0003526896,1,
016,189.4614451813,0,minus
016,190.0003452253,1,
016,190.5574053616,0,3
016,191.0003601539,1,
016,191.4933850487,0,9
016,192.0003116358,1,
016,192.8453474832,0,4
016,193.0003194111,1,
016,193.9813170934,0,9
016,194.0003141239,1,
016,195.0003290525,1,
016,195.0773055760,0,4
016,196.0003402490,1,
016,196.0853082706,0,n
016,197.0003775707,1,
016,197.0772676323,0,b
016,198.0003433592,1,
016,198.1652478220,0,5
016,199.0003949875,1,
016,199.1412444033,0,4
016,200.0003215882,1,
016,200.1572286436,0,0
016,201.0003439812,1,
016,201.1251792994,0,minus
016,202.0003645081,1,
016,202.2051204059,0,bracketright
016,203.0003592209,1,
016,203.0130977218,0,q
016,204.0003517565,1,
016,204.1170671280,0,3
016,205.0003617090,1,
016,205.1170487782,0,4
016,206.0003259424,1,
016,206.1650179828,0,5
016,207.0003312296,1,
016,207.1010017131,0,9
016,208.0003405600,1,
016,208.0209847193,0,0
016,209.0003725945,1,
016,209.0529609752,0,minus
016,210.0003163010,1,
016,210.0449302894,0,bracketright
016,211.0003194111,1,
016,211.0288997080,0,n
016,212.0003116358,1,
016,212.0208708882,0,5
016,212.9728830228,0,0
016,213.0003122578,1,
016,213.9888321185,0,4
016,214.0003029274,1,
016,215.0003390050,1,
016,215.0848557456,0,3
016,216.0003352728,1,
016,216.0608156273,0,q
016,217.0003324737,1,
016,217.1488067025,0,bracketright
016,218.0003265644,1,
016,218.0207782061,0,0
016,219.0003548667,1,
016,219.0767441962,0,9
016,220.0003330957,1,
016,220.0286882187,0,0
016,221.0003131908,1,
016,221.1406547213,0,n
016,222.0002808454,1,
016,222.0206426042,0,5
016,222.9246040484,0,4
016,223.0003545557,1,
016,224.0003337177,1,
016,224.0845860967,0,3
016,225.0003222102,1,
016,225.0285712775,0,q
016,225.9245489990,0,bracketright
016,226.0003330957,1,
016,226.9645148870,0,minus
016,227.0003486464,1,
016,228.0003467803,1,
016,228.0604903069,0,0
016,229.0003841020,1,
016,229.0604760003,0,9
016,229.9804400347,0,5
016,230.0003561107,1,
016,231.0003110137,1,
016,231.0604193958,0,4
016,232.0003184781,1,
016,232.1003939922,0,3
016,233.0003396270,1,
016,233.1403716987,0,q
016,234.0003405600,1,
016,234.0684152481,0,bracketright
016,235.0003539336,1,
016,235.0043588576,0,n
016,236.0003511345,1,
016,236.0203284803,0,9
016,237.0004646545,1,
016,237.0682734259,0,0
016,237.9722578851,0,5
016,238.0003253204,1,
016,238.9482183889,0,4
016,239.0003785037,1,
016,240.0003153679,1,
016,240.0281968170,0,3
016,240.9241655190,0,q
016,241.0003396270,1,
016,241.7881542330,0,bracketright
016,242.0003128798,1,
016,242.6681321634,0,n
016,243.0003231433,1,
016,243.9481042468,0,5
016,244.0003228323,1,
016,245.0003327847,1,
016,245.0760960435,0,4
016,246.0002960851,1,
016,246.2040514516,0,3
016,247.0003159900,1,
016,247.1320265780,0,q
016,248.0003023054,1,
016,248.0360157025,0,bracketright
016,249.0003405600,1,
016,249.0599908189,0,n
016,250.0003393160,1,
016,250.0279551593,0,9
016,251.0003113248,1,
016,251.0199235404,0,0
016,252.0003163010,1,
016,252.0119507031,0,minus
016,253.0003766376,1,
016,253.0279209478,0,bracketright
016,254.0003262534,1,
016,254.0118853902,0,minus
016,254.9638235034,0,0
016,255.0003349618,1,
016,256.0002942190,1,
016,256.1078001625,0,9
016,257.0003181671,1,
016,257.1397873039,0,n
016,258.0003408711,1,
016,258.1238015085,0,5
016,259.0003884562,1,
016,259.0997576581,0,4
016,260.0003781927,1,
016,260.0997075849,0,3
016,261.0003458473,1,
016,261.1556847714,0,q
016,262.0003399380,1,
016,262.0356714102,0,bracketright
016,263.0003464693,1,
016,263.1396342852,0,minus
016,264.0003411821,1,
016,264.0596073389,0,n
016,265.0003414931,1,
016,265.1155842144,0,9
016,266.0003446032,1,
016,266.0515551931,0,5
016,267.0003710394,1,
016,267.1395388039,0,4
016,268.0003974756,1,
016,268.0275244052,0,0
016,268.9875115542,0,minus
016,269.0003306076,1,
016,270.0003169230,1,
016,270.0674893602,0,bracketright
016,271.0003184781,1,
016,271.0354742275,0,minus
016,271.9634048789,0,0
016,272.0003128798,1,
016,273.0003119468,1,
016,273.0113949215,0,9
016,274.0003228323,1,
016,274.0593715905,0,q
016,275.0003181671,1,
016,275.0193419447,0,3
016,276.0003079036,1,
016,276.0193151975,0,4
016,277.0003346508,1,
016,277.0832981888,0,5
016,278.0003293636,1,
016,278.1392769304,0,n
016,279.0003215882,1,
016,279.0992510167,0,9
016,280.0003595319,1,
016,280.1472171112,0,5
016,281.0002836445,1,
016,281.0431942107,0,4
016,282.0003147459,1,
016,282.0351790755,0,bracketright
016,282.9471447694,0,minus
016,283.0003150569,1,
016,283.9631209234,0,0
016,284.0003075926,1,
016,284.9071070372,0,q
016,285.0003206552,1,
016,285.8830939772,0,3
016,286.0003604649,1,
016,286.8110980278,0,n
016,287.0003184781,1,
016,287.7630725296,0,b
016,288.0003411821,1,
016,288.6990357330,0,5
016,289.0003819249,1,
016,289.5949845302,0,4
016,290.0003853460,1,
016,290.5629572680,0,3
016,291.0003760156,1,
016,291.5549399557,0,q
016,292.0003893892,1,
016,292.4189308467,0,bracketright
016,293.0003156789,1,
016,293.4588995339,0,minus
016,294.0003225213,1,
016,294.9788694153,0,0
016,295.0003489574,1,
016,295.9948275304,0,9
016,296.0003486464,1,
016,297.0003822359,1,
016,297.1068083396,0,n
016,298.0003781927,1,
016,298.0267838815,0,b
016,299.0003268754,1,
016,299.1227574354,0,5
016,300.0003265644,1,
016,300.0187267595,0,q
016,301.0003259424,1,
016,301.0987110968,0,bracketright
016,302.0003362059,1,
016,302.0827044635,0,3
016,303.0003346508,1,
016,303.0906670374,0,minus
016,304.0003200331,1,
016,304.0186396757,0,0
016,305.0003147459,1,
016,305.0346456869,0,4
016,306.0003131908,1,
016,306.0746153071,0,n
016,306.9625626537,0,b
016,307.0003237653,1,
016,308.0003585988,1,
016,308.0905544504,0,5
016,309.0003390050,1,
016,309.0265129886,0,9
