# {'date': u'2016_May_10_1358', 'frameRate': None, 'expName': 'RNGT', u'participant': u'013'}
subj,time,stimulus,response
013,136.0003069696,1,
013,136.1167476648,0,bracketright
013,137.0003243863,1,
013,137.0926790081,0,3
013,138.0003122568,1,
013,138.1566465607,0,5
013,139.0003965413,1,
013,139.1726263971,0,4
013,140.0003365158,1,
013,140.1726015161,0,0
013,141.0003178551,1,
013,141.2045627440,0,n
013,142.0003299846,1,
013,142.1885480742,0,n
013,143.0003246973,1,
013,143.1485030022,0,9
013,144.0003411810,1,
013,144.1084887205,0,minus
013,145.0003380709,1,
013,145.1564755037,0,9
013,146.0003355828,1,
013,146.1404306656,0,0
013,147.0003483343,1,
013,147.1963949265,0,9
013,148.0003638849,1,
013,148.1883751511,0,n
013,149.0003554876,1,
013,149.0523481154,0,minus
013,150.0003694832,1,
013,150.2203195843,0,q
013,151.0003505114,1,
013,151.1722926804,0,9
013,152.0003340277,1,
013,152.1082772318,0,5
013,153.0003393149,1,
013,153.0202966937,0,b
013,154.0003663730,1,
013,154.0682259396,0,n
013,155.0003623299,1,
013,155.0041759685,0,n
013,156.0003729043,1,
013,156.0201579820,0,b
013,157.0003346497,1,
013,157.2521296600,0,4
013,158.0003069696,1,
013,158.1000910645,0,q
013,159.0003060366,1,
013,159.0920799975,0,minus
013,160.0003175440,1,
013,161.0003044815,1,
013,161.0760242739,0,5
013,162.0003231423,1,
013,162.1639970367,0,3
013,163.0003069696,1,
013,163.0439594788,0,b
013,164.0003243863,1,
013,164.0919366206,0,q
013,165.0003169220,1,
013,165.1319036283,0,4
013,166.0003250084,1,
013,166.0838714373,0,0
013,167.0003212762,1,
013,167.2278479595,0,9
013,168.0003349608,1,
013,168.0758417094,0,bracketright
013,169.0003116348,1,
013,169.1717894618,0,n
013,170.0003125678,1,
013,170.0757847941,0,b
013,171.0003057256,1,
013,171.0277653545,0,0
013,172.0003187881,1,
013,172.1877133159,0,9
013,173.0003100797,1,
013,173.3396788233,0,minus
013,174.0003116348,1,
013,174.0996603118,0,3
013,175.0003355828,1,
013,175.0836257372,0,4
013,175.9955957481,0,b
013,176.0003135009,1,
013,177.0003296735,1,
013,177.0435766220,0,q
013,178.0003390039,1,
013,178.1475416617,0,0
013,179.0003271854,1,
013,179.1235184129,0,b
013,180.0003215872,1,
013,180.1714852913,0,4
013,181.0003520665,1,
013,181.0034634383,0,q
013,182.0003442911,1,
013,182.0514433792,0,bracketright
013,183.0003511334,1,
013,183.0194096853,0,n
013,184.0003533105,1,
013,184.1074356312,0,5
013,185.0003554876,1,
013,185.0593608314,0,minus
013,186.0004730504,1,
013,186.0513363908,0,3
013,187.0003278075,1,
013,187.1232985269,0,5
013,188.0003327837,1,
013,188.1633137416,0,4
013,189.0003526885,1,
013,189.1472713916,0,n
013,190.0003657510,1,
013,190.1712168872,0,4
013,191.0003666841,1,
013,191.0671890230,0,n
013,192.0003424251,1,
013,192.0991623804,0,9
013,193.0003094577,1,
013,193.2031314632,0,q
013,194.0003212762,1,
013,194.0031073286,0,n
013,195.0003178551,1,
013,195.1230873492,0,5
013,196.0003116348,1,
013,196.0110493509,0,b
013,197.0003110128,1,
013,197.0910365496,0,4
013,198.0003274965,1,
013,198.0509983199,0,0
013,199.0003147449,1,
013,199.0749910895,0,9
013,200.0003570427,1,
013,200.0829567487,0,minus
013,201.0003302956,1,
013,201.1229237565,0,9
013,202.0003343387,1,
013,202.0988930433,0,b
013,203.0003274965,1,
013,203.0028666048,0,0
013,203.9468395193,0,q
013,204.0003318506,1,
013,205.0003430471,1,
013,205.1148324481,0,bracketright
013,205.9467990876,0,3
013,206.0003427361,1,
013,206.9067505945,0,3
013,207.0003327837,1,
013,208.0003458462,1,
013,208.0427253801,0,q
013,208.8746941967,0,3
013,209.0003122568,1,
013,210.0003082137,1,
013,210.0586669619,0,4
013,210.9946340966,0,q
013,211.0003306066,1,
013,212.0003125678,1,
013,212.0666086732,0,b
013,213.0003141229,1,
013,213.1145889251,0,5
013,214.0003380709,1,
013,214.1545627751,0,0
013,215.0003187881,1,
013,215.1225297033,0,0
013,216.0003309176,1,
013,216.1065116123,0,bracketright
013,217.0003169220,1,
013,217.0424771919,0,q
013,218.0003119458,1,
013,218.0747674713,0,b
013,219.0003368268,1,
013,219.1544299727,0,9
013,220.0002879978,1,
013,220.1144023174,0,3
013,221.0003057256,1,
013,221.0903728483,0,5
013,222.0003358938,1,
013,222.0663365370,0,4
013,223.0003601528,1,
013,223.0583540831,0,5
013,223.9783053038,0,n
013,224.0003365158,1,
013,225.0003987184,1,
013,225.0022735034,0,q
013,226.0003483343,1,
013,226.0502276303,0,b
013,227.0003340277,1,
013,227.1942113058,0,bracketright
013,228.0003194101,1,
013,228.0581749397,0,3
013,229.0003327837,1,
013,229.1301451621,0,b
013,230.0003250084,1,
013,230.1061144490,0,0
013,231.0003147449,1,
013,231.1300876247,0,4
013,232.0003097687,1,
013,232.0743398287,0,b
013,233.0003135009,1,
013,233.0420414630,0,bracketright
013,234.0003284295,1,
013,234.0980162983,0,3
013,235.0003946752,1,
013,235.1299778372,0,4
013,236.0003390039,1,
013,236.0899722639,0,minus
013,237.0003131899,1,
013,237.0579335938,0,b
013,238.0003321616,1,
013,238.1059110466,0,bracketright
013,239.0003135009,1,
013,239.0978766536,0,4
013,240.0003430471,1,
013,240.0898528350,0,q
013,241.0003131899,1,
013,241.0418427258,0,minus
013,242.0003135009,1,
013,242.0658124804,0,5
013,243.0003094577,1,
013,243.1137662963,0,9
013,244.0003508224,1,
013,244.0977314106,0,4
013,245.0003172330,1,
013,245.0577034443,0,0
013,246.0003296735,1,
013,246.0416772670,0,b
013,247.0003072806,1,
013,247.2016491763,0,bracketright
013,248.0003075916,1,
013,248.0416156865,0,q
013,249.0003206542,1,
013,249.0416020019,0,4
013,250.0003107018,1,
013,250.0095732843,0,b
013,251.0003163000,1,
013,251.0335402398,0,3
013,252.0003362048,1,
013,252.0335194019,0,4
013,253.0003103908,1,
013,253.1134829637,0,q
013,254.0003122568,1,
013,254.1534636560,0,3
013,255.0003194101,1,
013,255.0014275486,0,q
013,256.0003377599,1,
013,256.0653988335,0,3
013,257.0003346497,1,
013,257.0493850966,0,bracketright
013,258.0003340277,1,
013,258.3534159466,0,0
013,259.0003529995,1,
013,259.0413447944,0,n
013,260.0003909431,1,
013,260.0813226876,0,b
013,261.0003480233,1,
013,261.0812663943,0,4
013,262.0003156780,1,
013,262.1052470343,0,9
013,263.0003190991,1,
013,263.1132126936,0,5
013,264.0003234533,1,
013,264.0251967000,0,minus
013,264.9691512648,0,3
013,265.0003175440,1,
013,266.0003178551,1,
013,266.0651245202,0,4
013,267.0003309176,1,
013,267.1051039685,0,b
013,268.0003125678,1,
013,268.0570692893,0,4
013,269.0003427361,1,
013,269.0570677342,0,bracketright
013,270.0003446022,1,
013,270.0970269667,0,5
013,271.0003343387,1,
013,271.1449916680,0,9
013,272.0003150559,1,
013,272.0489577651,0,0
013,273.0003172330,1,
013,273.0649425777,0,0
013,274.0003175440,1,
013,274.0089064729,0,n
013,275.0003315396,1,
013,275.0808882027,0,0
013,276.0003082137,1,
013,276.0648875284,0,q
013,277.0003190991,1,
013,277.0808832265,0,bracketright
013,278.0003209652,1,
013,278.1288062521,0,q
013,279.0003253194,1,
013,279.1607718342,0,b
013,280.0003287405,1,
013,280.0807426487,0,5
013,281.0003330947,1,
013,281.0407252569,0,minus
013,282.0003138119,1,
013,282.0966932500,0,0
013,283.0003187881,1,
013,283.0166575333,0,5
013,284.0003477123,1,
013,284.0726416990,0,3
013,285.0003442911,1,
013,285.0006083410,0,n
013,286.0003386929,1,
013,286.0405853012,0,b
013,287.0003962303,1,
013,287.0085618707,0,minus
013,287.9845177840,0,3
013,288.0003362048,1,
013,288.9925002379,0,n
013,289.0003116348,1,
013,290.0003436691,1,
013,290.0964708758,0,5
013,290.9764485576,0,bracketright
013,291.0003237643,1,
013,291.9844101736,0,q
013,292.0003355828,1,
013,293.0003358938,1,
013,293.0004574998,0,minus
013,294.0003343387,1,
013,294.0004677632,0,5
013,294.9603552015,0,n
013,295.0003582867,1,
013,296.0003399370,1,
013,296.0323092512,0,4
013,297.0003278075,1,
013,297.0242810784,0,9
013,297.9442528260,0,q
013,298.0003110128,1,
013,298.9442282560,0,minus
013,299.0003110128,1,
013,300.0003172330,1,
013,300.0241915067,0,5
013,300.9841716268,0,n
013,301.0003215872,1,
013,301.9521460193,0,3
013,302.0003054145,1,
013,303.0001150747,0,minus
013,303.0004494135,1,
013,304.0000873946,0,n
013,304.0004298197,1,
013,304.9760697440,0,bracketright
013,305.0003153670,1,
013,305.9680322408,0,q
013,306.0003309176,1,
013,306.9920066606,0,4
013,307.0003069696,1,
013,308.0003169220,1,
013,308.0799772463,0,n
013,309.0004155131,1,
013,309.1519508898,0,0
