# {'date': u'2016_May_12_1212', 'frameRate': None, 'expName': 'RNGT', u'participant': u'017'}
subj,time,stimulus,response
017,43.0003296735,1,
017,43.1398142383,0,minus
017,44.0003788136,1,
017,44.1957772551,0,bracketright
017,45.0003657510,1,
017,45.1797454796,0,3
017,46.0003321616,1,
017,46.1237243033,0,b
017,47.0003396260,1,
017,47.1956914156,0,5
017,48.0003408700,1,
017,48.0436674378,0,q
017,49.0003414920,1,
017,49.0596345227,0,4
017,50.0003396260,1,
017,50.2756117466,0,0
017,51.0003760144,1,
017,51.1715832603,0,minus
017,52.0003505114,1,
017,52.1315500068,0,3
017,53.0003579757,1,
017,53.1155558638,0,b
017,54.0003912541,1,
017,54.0755425151,0,5
017,55.0003246973,1,
017,55.1635224312,0,9
017,56.0003996514,1,
017,56.0594777722,0,q
017,57.0003402480,1,
017,57.0835486060,0,minus
017,58.0003125678,1,
017,58.1633893177,0,3
017,59.0003122568,1,
017,59.0673588360,0,n
017,59.9953357414,0,0
017,60.0003309176,1,
017,61.0003231423,1,
017,61.0193266449,0,bracketright
017,62.0003231423,1,
017,62.0912819387,0,0
017,63.0003287405,1,
017,63.0192635093,0,minus
017,64.0003212762,1,
017,64.0352330823,0,9
017,64.8832031952,0,4
017,65.0007028889,1,
017,66.0003458462,1,
017,66.0911724622,0,3
017,67.0003150559,1,
017,67.1391480489,0,b
017,68.0003147449,1,
017,68.1391169476,0,5
017,69.0003209652,1,
017,69.1470869610,0,b
017,70.0003178551,1,
017,70.2110576238,0,3
017,71.0003399370,1,
017,71.1550395577,0,minus
017,72.0003215872,1,
017,72.2190189289,0,0
017,73.0003212762,1,
017,73.1310035574,0,9
017,74.0003464682,1,
017,74.2909763997,0,9
017,75.0003293625,1,
017,75.1869615980,0,n
017,76.0003181661,1,
017,76.0908906846,0,3
017,77.0003225202,1,
017,77.1548716108,0,4
017,78.0003306066,1,
017,78.0988358170,0,b
017,79.0004484804,1,
017,79.0588140710,0,minus
017,80.0003486453,1,
017,80.0507871422,0,q
017,81.0003822347,1,
017,81.1387739006,0,9
017,82.0003585977,1,
017,82.0987384700,0,3
017,83.0003194101,1,
017,83.0907065650,0,minus
017,84.0004092928,1,
017,84.0986765784,0,0
017,85.0003694832,1,
017,85.0586439470,0,b
017,86.0003542436,1,
017,86.0506269707,0,9
017,87.0003281185,1,
017,87.1305883553,0,3
017,88.0003791246,1,
017,88.0905700304,0,bracketright
017,89.0003557986,1,
017,89.2585418104,0,q
017,90.0003069696,1,
017,90.1945176534,0,n
017,91.0003222092,1,
017,91.1065196986,0,4
017,92.0003175440,1,
017,92.0664979526,0,9
017,93.0003172330,1,
017,93.1464593373,0,3
017,94.0003467792,1,
017,94.1383963310,0,4
017,95.0003442911,1,
017,95.0823863513,0,minus
017,96.0003159890,1,
017,96.1623511571,0,0
017,97.0003138119,1,
017,97.1863162465,0,9
017,97.9782947294,0,b
017,98.0003197211,1,
017,99.0003147449,1,
017,99.0822868272,0,minus
017,100.0003128789,1,
017,100.2902309021,0,minus
017,101.0003147449,1,
017,101.0982113033,0,minus
017,102.0003368268,1,
017,102.0746328028,0,3
017,103.0003138119,1,
017,103.2021623474,0,q
017,104.0003358938,1,
017,104.1461271756,0,0
017,105.0003159890,1,
017,105.0980993387,0,n
017,106.0003526885,1,
017,106.1460758585,0,9
017,107.0003135009,1,
017,107.2340358697,0,4
017,108.0003290515,1,
017,108.1380271589,0,b
017,109.0003253194,1,
017,109.1140841513,0,q
017,110.0003327837,1,
017,110.2259834379,0,bracketright
017,111.0003464682,1,
017,111.1699380027,0,0
017,112.0003598418,1,
017,112.1379099071,0,n
017,113.0003887660,1,
017,113.2818755439,0,3
017,114.0003741484,1,
017,114.1698496751,0,5
017,115.0003794356,1,
017,115.1378346420,0,q
017,116.0003915651,1,
017,116.0417945188,0,0
017,117.0002777344,1,
017,117.0737722304,0,4
017,118.0003514444,1,
017,118.0337408430,0,n
017,119.0003744594,1,
017,119.0977130609,0,9
017,120.0003701052,1,
017,120.2496878987,0,3
017,121.0003834788,1,
017,121.1696549811,0,4
017,122.0003651290,1,
017,122.1296285699,0,bracketright
017,123.0003819237,1,
017,123.2096241659,0,minus
017,124.0004316857,1,
017,124.1775746104,0,b
017,125.0002488102,1,
017,125.0175513840,0,4
017,126.0003250084,1,
017,126.0815428846,0,0
017,127.0003175440,1,
017,127.2655461291,0,9
017,128.0003278075,1,
017,128.1534860489,0,5
017,129.0003181661,1,
017,129.0734385137,0,q
017,130.0003094577,1,
017,130.0974045362,0,4
017,131.0003166110,1,
017,131.0973818323,0,b
017,132.0003287405,1,
017,132.1693576529,0,3
017,133.0003163000,1,
017,133.1933594418,0,bracketright
017,134.0003679281,1,
017,134.1213096002,0,minus
017,135.0003203432,1,
017,135.0732752320,0,b
017,136.0003091467,1,
017,136.2092462854,0,9
017,137.0003278075,1,
017,137.1052125119,0,5
017,138.0003340277,1,
017,138.0971924255,0,q
017,139.0003153670,1,
017,139.1371616103,0,0
017,140.0003421141,1,
017,140.0731321661,0,b
017,141.0003414920,1,
017,141.1771080912,0,3
017,142.0003128789,1,
017,142.1290861636,0,minus
017,143.0003116348,1,
017,143.1210850489,0,4
017,144.0003349608,1,
017,144.1690677890,0,b
017,145.0003200321,1,
017,145.0890283401,0,0
017,146.0003203432,1,
017,146.0409880627,0,3
017,147.0003324727,1,
017,147.0409498081,0,0
017,148.0003442911,1,
017,148.1369258626,0,minus
017,149.0003523775,1,
017,149.2248802756,0,b
017,150.0003430471,1,
017,150.2248569497,0,5
017,151.0003122568,1,
017,151.1448339845,0,9
017,152.0003436691,1,
017,152.1288003429,0,b
017,153.0003259414,1,
017,153.1767833939,0,3
017,154.0003595308,1,
017,154.1607600157,0,0
017,155.0003651290,1,
017,155.0807242990,0,5
017,156.0003654400,1,
017,156.1446996270,0,bracketright
017,157.0003831677,1,
017,157.0166665526,0,3
017,157.9046462821,0,0
017,158.0003228313,1,
017,158.9766205476,0,bracketright
017,159.0003679281,1,
017,160.0003190991,1,
017,160.0565859754,0,5
017,160.9445800115,0,b
017,161.0003159890,1,
017,161.9525770830,0,0
017,162.0003405590,1,
017,163.0003051035,1,
017,163.0165524109,0,5
017,164.0003321616,1,
017,164.0565150645,0,q
017,165.0003362048,1,
017,165.0564553501,0,3
017,166.0003209652,1,
017,166.1284268165,0,0
017,167.0003110128,1,
017,167.1763964940,0,minus
017,167.8803614715,0,b
017,168.0003150559,1,
017,169.0002985723,1,
017,169.1283328907,0,5
017,170.0003358938,1,
017,170.1763066113,0,9
017,171.0003138119,1,
017,171.2723059918,0,minus
017,172.0003060366,1,
017,172.0642580386,0,0
017,173.0003113238,1,
017,173.0402313686,0,n
017,174.0003467792,1,
017,174.2642031759,0,b
017,175.0003141229,1,
017,175.1441802356,0,minus
017,176.0003346497,1,
017,176.0561533567,0,q
017,177.0003393149,1,
017,177.0881323123,0,bracketright
017,178.0003287405,1,
017,178.1521521151,0,minus
017,179.0003271854,1,
017,179.2721022784,0,5
017,180.0003190991,1,
017,180.0400578235,0,4
017,181.0003187881,1,
017,181.1520600553,0,b
017,182.0003492673,1,
017,182.0479842951,0,minus
017,183.0003299846,1,
017,183.1279565652,0,q
017,184.0003439801,1,
017,184.0959281585,0,b
017,185.0003567317,1,
017,185.1519057930,0,minus
017,186.0003069696,1,
017,186.2398686033,0,b
017,187.0003446022,1,
017,187.1838464940,0,3
017,188.0003673061,1,
017,188.1998132679,0,4
017,189.0003570427,1,
017,189.1118174902,0,n
017,190.0003676171,1,
017,190.2157654242,0,5
017,191.0003427361,1,
017,191.3517784644,0,minus
017,192.0003620189,1,
017,192.0636982156,0,9
017,193.0003365158,1,
017,193.1196854914,0,0
017,194.0003778805,1,
017,194.1116694482,0,bracketright
017,195.0003402480,1,
017,195.3036287105,0,4
017,196.0003302956,1,
017,196.1035983556,0,3
017,197.0003141229,1,
017,197.0395925484,0,b
017,198.0003135009,1,
017,198.1435756268,0,5
017,199.0003113238,1,
017,199.1835784010,0,q
017,200.0003184771,1,
017,200.1674912652,0,0
017,201.0003163000,1,
017,201.1994671107,0,bracketright
017,202.0003327837,1,
017,202.1194329491,0,9
017,203.0003072806,1,
017,203.2953965133,0,3
017,204.0003427361,1,
017,204.0713777431,0,0
017,205.0003302956,1,
017,205.0633551685,0,minus
017,206.0003163000,1,
017,206.0153291977,0,3
017,207.0003119458,1,
017,207.1672999923,0,4
017,208.0003284295,1,
017,208.0712598692,0,b
017,209.0003253194,1,
017,209.0072425545,0,q
017,209.9432171535,0,0
017,210.0003122568,1,
017,211.0003296735,1,
017,211.2071867588,0,minus
017,212.0003222092,1,
017,212.2151542841,0,5
017,213.0003567317,1,
017,213.4151342549,0,5
017,213.4791391291,0,4
017,214.0003265634,1,
017,214.2871002475,0,3
017,215.0003187881,1,
017,215.1591079158,0,n
017,216.0003309176,1,
017,216.1270928827,0,0
017,217.0003330947,1,
017,217.1670514931,0,minus
017,218.0004027615,1,
017,218.3509944011,0,9
017,219.0003803686,1,
017,219.0709672062,0,bracketright
017,220.0003505114,1,
017,220.0469330719,0,0
017,221.0003641960,1,
017,221.1669134035,0,b
017,222.0003377599,1,
017,222.3028791697,0,b
017,223.0004021395,1,
017,223.1988581477,0,4
017,224.0003722823,1,
017,224.1108387330,0,minus
017,225.0003557986,1,
017,225.0788097043,0,0
017,226.0003477123,1,
017,226.1747773615,0,n
017,227.0003763255,1,
017,227.1587608256,0,9
017,228.0003753924,1,
017,228.3667167190,0,n
017,229.0003775695,1,
017,229.0946912607,0,bracketright
017,230.0003349608,1,
017,230.1026628292,0,3
017,231.0003424251,1,
017,231.2386304615,0,4
017,232.0003461572,1,
017,232.1986059163,0,q
017,233.0003399370,1,
017,233.0146281749,0,0
017,234.0003234533,1,
017,234.0146039159,0,minus
017,235.0004012065,1,
017,235.2545508944,0,4
017,236.0003352718,1,
017,236.1504990822,0,9
017,237.0003405590,1,
017,237.1264658810,0,n
017,238.0004254655,1,
017,238.0704431497,0,3
017,239.0003212762,1,
017,239.1184174924,0,4
017,239.9823882795,0,5
017,240.0003800576,1,
017,241.0003436691,1,
017,241.0623593056,0,b
017,242.0003405590,1,
017,242.0383341907,0,9
017,243.0003138119,1,
017,243.1342984267,0,3
017,244.0003523775,1,
017,244.0862914277,0,bracketright
017,245.0003713493,1,
017,245.1182579428,0,4
017,245.9502320466,0,q
017,246.0004064937,1,
017,246.9981948818,0,5
017,247.0003172330,1,
017,247.9501928590,0,0
017,248.0003094577,1,
017,249.0003225202,1,
017,249.1261467819,0,minus
017,249.9582089023,0,b
017,250.0003533105,1,
017,251.0003318506,1,
017,251.0142490503,0,9
017,252.0003592198,1,
017,252.1501171585,0,0
017,253.0003402480,1,
017,253.2380330059,0,b
017,254.0003638849,1,
017,254.1100111280,0,3
017,255.0003380709,1,
017,255.0539725351,0,n
017,256.0003194101,1,
017,256.1419434318,0,q
017,257.0003502004,1,
017,257.0699340217,0,minus
017,258.0003184771,1,
017,258.1898991137,0,5
017,259.0003523775,1,
017,259.3498570274,0,9
017,260.0003893880,1,
017,260.1578287203,0,0
017,261.0003760144,1,
017,261.1418134284,0,minus
017,262.0003302956,1,
017,262.0537918367,0,bracketright
017,263.0003159890,1,
017,263.1097940411,0,b
017,264.0003349608,1,
017,264.0217534776,0,4
017,265.0003147449,1,
017,265.0617071118,0,5
017,266.0003119458,1,
017,266.2056649733,0,3
017,266.9096538988,0,minus
017,267.0003390039,1,
017,268.0003181661,1,
017,268.0376288137,0,5
017,269.0003194101,1,
017,269.0456258852,0,9
017,270.0003135009,1,
017,270.1815963166,0,bracketright
017,271.0003181661,1,
017,271.1575341912,0,4
017,272.0003511334,1,
017,272.1495075735,0,b
017,272.9654785149,0,0
017,273.0003408700,1,
017,274.0003187881,1,
017,274.1094640566,0,minus
017,275.0003107018,1,
017,275.2934228262,0,4
017,276.0003225202,1,
017,276.0854006871,0,b
017,277.0003337167,1,
017,277.1573674883,0,9
017,278.0003302956,1,
017,278.1893834545,0,n
017,279.0003909431,1,
017,279.0533284276,0,4
017,280.0003368268,1,
017,280.1652892948,0,4
017,281.0003439801,1,
017,281.1252628835,0,3
017,282.0003187881,1,
017,282.2132316031,0,0
017,283.0003421141,1,
017,283.1332027287,0,5
017,284.0003187881,1,
017,284.0051858270,0,n
017,284.9892930742,0,b
017,285.0003368268,1,
017,286.0003589087,1,
017,286.0931893800,0,bracketright
017,287.0003623299,1,
017,287.2771276228,0,minus
017,288.0003520665,1,
017,288.0210792019,0,3
017,289.0003489563,1,
017,289.2610389320,0,q
017,290.0003156780,1,
017,290.0690575877,0,b
017,291.0003340277,1,
017,291.1489928473,0,9
017,292.0003585977,1,
017,292.1409618754,0,4
017,293.0003794356,1,
017,293.3169422344,0,4
017,294.0003561096,1,
017,294.0049068486,0,b
017,295.0003446022,1,
017,295.0928848985,0,minus
017,296.0003884550,1,
017,296.0608499606,0,0
017,297.0003467792,1,
017,297.0608204144,0,b
017,298.0003178551,1,
017,298.2447969118,0,5
017,299.0003144339,1,
017,299.2047599261,0,9
017,300.0003116348,1,
017,300.2447359533,0,n
017,301.0003116348,1,
017,301.2847101143,0,minus
017,302.0003113238,1,
017,302.1886746564,0,0
017,303.0003097687,1,
017,303.2286587698,0,n
017,304.0003321616,1,
017,304.2686854921,0,9
017,305.0003312286,1,
017,305.1086429828,0,bracketright
017,306.0003212762,1,
017,306.0205738061,0,4
017,306.8925522393,0,b
017,307.0003169220,1,
017,308.0003218982,1,
017,308.1165262237,0,0
017,309.0003141229,1,
017,309.1724929727,0,4
