# {'date': u'2016_May_10_1512', 'frameRate': None, 'expName': 'RNGT', u'participant': u'014'}
subj,time,stimulus,response
014,108.0693804190,0,3
014,109.0003119458,1,
014,109.1173429432,0,4
014,110.0003424251,1,
014,110.1413133199,0,3
014,111.0003337167,1,
014,111.0772953831,0,9
014,112.0003175440,1,
014,112.0612521001,0,0
014,113.0003442911,1,
014,113.0292367560,0,9
014,114.0003442911,1,
014,114.0212154255,0,bracketright
014,115.0003433581,1,
014,115.0692336210,0,4
014,116.0003539325,1,
014,116.1332021067,0,3
014,117.0006571700,1,
014,117.0371563853,0,b
014,117.9890912269,0,9
014,118.0003253194,1,
014,118.9330756489,0,bracketright
014,119.0003654400,1,
014,120.0003477123,1,
014,120.0050461823,0,bracketright
014,121.0003536215,1,
014,121.0610135533,0,9
014,122.0003480233,1,
014,122.1569905409,0,5
014,123.0003520665,1,
014,123.0609613032,0,4
014,124.0003321616,1,
014,124.1009320431,0,5
014,125.0003844118,1,
014,125.0049105807,0,n
014,126.0003163000,1,
014,126.1408841222,0,n
014,127.0003458462,1,
014,127.1088731323,0,5
014,128.0003290515,1,
014,128.1328176949,0,q
014,129.0003175440,1,
014,129.1167949387,0,3
014,130.0003044815,1,
014,130.0607619440,0,0
014,131.0003281185,1,
014,131.0607454603,0,minus
014,132.0003147449,1,
014,132.1087397078,0,bracketright
014,133.0003091467,1,
014,133.1087294444,0,q
014,134.0003119458,1,
014,134.1966723499,0,b
014,135.0003172330,1,
014,135.0766481656,0,0
014,136.0003163000,1,
014,136.0926158725,0,3
014,136.9725664961,0,0
014,137.0003281185,1,
014,138.0003411810,1,
014,138.0445507141,0,9
014,139.0003163000,1,
014,139.0605196650,0,minus
014,140.0003141229,1,
014,140.0924877352,0,bracketright
014,141.0003094577,1,
014,141.0684619983,0,minus
014,142.0003094577,1,
014,142.1404421731,0,4
014,143.0003296735,1,
014,143.2044091037,0,b
014,144.0003103907,1,
014,144.0523820157,0,n
014,145.0003113238,1,
014,145.0203564082,0,0
014,146.0003477123,1,
014,146.1483266580,0,3
014,147.0003645070,1,
014,147.1163218883,0,q
014,147.9483034564,0,bracketright
014,148.0003694832,1,
014,148.8922477578,0,minus
014,149.0003374489,1,
014,149.8682158006,0,0
014,150.0003439801,1,
014,150.9722134966,0,n
014,151.0003225202,1,
014,152.0003523775,1,
014,152.1082004117,0,5
014,153.0003439801,1,
014,153.1001386495,0,4
014,154.0003579757,1,
014,154.1481220116,0,0
014,155.0003660620,1,
014,155.0920821746,0,minus
014,156.0003666841,1,
014,156.0440658451,0,bracketright
014,157.0003498894,1,
014,157.0040285485,0,n
014,157.8200016670,0,9
014,158.0003809907,1,
014,158.9559789407,0,0
014,159.0003324727,1,
014,159.9159469313,0,4
014,160.0003203432,1,
014,160.9399157529,0,q
014,161.0003408700,1,
014,162.0003075916,1,
014,162.0038926359,0,3
014,162.7558674115,0,0
014,163.0003430471,1,
014,164.0003265634,1,
014,164.0518526720,0,minus
014,165.0003386929,1,
014,165.1078122677,0,3
014,166.0003386929,1,
014,166.1077883197,0,n
014,167.0003147449,1,
014,167.0437411478,0,3
014,168.0003206542,1,
014,168.0677566213,0,9
014,169.0003122568,1,
014,169.0757278787,0,9
014,170.0003225202,1,
014,170.0836879397,0,b
014,171.0003150559,1,
014,171.1716398646,0,5
014,172.0003228313,1,
014,172.1236135828,0,4
014,173.0003116348,1,
014,173.1075790081,0,0
014,174.0003054145,1,
014,174.1155561748,0,bracketright
014,175.0003181661,1,
014,175.0835299452,0,minus
014,176.0003265634,1,
014,176.0994988962,0,3
014,177.0003287405,1,
014,177.0674689345,0,q
014,178.0003875219,1,
014,178.0914663693,0,5
014,179.0003178551,1,
014,179.1074166595,0,4
014,180.0003265634,1,
014,180.0994015492,0,9
014,181.0003175440,1,
014,181.1233607294,0,0
014,182.0003660620,1,
014,182.0753465771,0,n
014,183.0003212762,1,
014,183.0433100841,0,9
014,184.0003551766,1,
014,184.0992808763,0,5
014,185.0003601528,1,
014,185.0112511982,0,b
014,186.0003265634,1,
014,186.1552594437,0,4
014,187.0003079026,1,
014,187.3072230851,0,5
014,188.0003526885,1,
014,188.0031829047,0,n
014,188.9631403209,0,0
014,189.0003725933,1,
014,190.0003682391,1,
014,190.1071292837,0,minus
014,191.0003645070,1,
014,191.0910919099,0,bracketright
014,192.0003502004,1,
014,192.1070779665,0,q
014,193.0003396260,1,
014,193.0753727022,0,3
014,194.0003135009,1,
014,194.0753111216,0,4
014,194.9629751731,0,9
014,195.0003206542,1,
014,196.0003181661,1,
014,196.0109529369,0,0
014,197.0003150559,1,
014,197.0349363761,0,bracketright
014,198.0003278075,1,
014,198.0669010252,0,n
014,199.0003215872,1,
014,199.0508698716,0,5
014,199.9628429927,0,4
014,200.0003296735,1,
014,201.0003408700,1,
014,201.0028183978,0,3
014,202.0003141229,1,
014,202.0187935690,0,n
014,203.0003418030,1,
014,203.0267548740,0,9
014,204.0003169220,1,
014,204.0267884634,0,n
014,205.0003190991,1,
014,205.1147242156,0,b
014,206.0003218982,1,
014,206.1146834730,0,n
014,207.0003181661,1,
014,207.1146685444,0,minus
014,208.0003352718,1,
014,208.0666189366,0,0
014,209.0003209652,1,
014,209.0025960236,0,3
014,210.0003091467,1,
014,210.0585761462,0,q
014,211.0003206542,1,
014,211.0747901752,0,3
014,212.0003122568,1,
014,212.0185145905,0,minus
014,213.0003299846,1,
014,213.1784768585,0,0
014,214.0003163000,1,
014,214.0344527512,0,n
014,215.0003458462,1,
014,215.1304328489,0,bracketright
014,216.0003589087,1,
014,216.1864431397,0,0
014,217.0003523775,1,
014,217.0583746099,0,9
014,218.0003483343,1,
014,218.0423555859,0,minus
014,219.0003750814,1,
014,219.0663113449,0,n
014,220.0003047925,1,
014,220.0022825228,0,0
014,220.9942807861,0,9
014,221.0003103907,1,
014,221.8742727744,0,bracketright
014,222.0003601528,1,
014,223.0003178551,1,
014,223.0743877247,0,minus
014,224.0004515905,1,
014,224.1781929038,0,n
014,225.0003610858,1,
014,225.0981500338,0,b
014,226.0003697942,1,
014,226.0741320722,0,5
014,227.0003529995,1,
014,227.0981036929,0,4
014,228.0004525236,1,
014,228.0261033023,0,q
014,229.0003215872,1,
014,229.0580685733,0,3
014,230.0003309176,1,
014,230.0180250564,0,5
014,231.0003181661,1,
014,231.0019889267,0,3
014,231.9939623090,0,q
014,232.0003554876,1,
014,232.9059460045,0,bracketright
014,233.0003271854,1,
014,233.9459845452,0,minus
014,234.0003414920,1,
014,234.8418901242,0,bracketright
014,235.0003284295,1,
014,235.9058629640,0,q
014,236.0003483343,1,
014,236.8978329252,0,n
014,237.0003218982,1,
014,237.9138077854,0,0
014,238.0003474013,1,
014,238.9537922099,0,3
014,239.0003358938,1,
014,239.9217905503,0,b
014,240.0004024505,1,
014,240.9617432515,0,5
014,241.0003396260,1,
014,242.0003234533,1,
014,242.0176913397,0,q
014,242.8096648464,0,n
014,243.0003222092,1,
014,243.8096446306,0,bracketright
014,244.0003119458,1,
014,244.8576102649,0,3
014,245.0003197211,1,
014,245.9935894047,0,3
014,246.0003240753,1,
014,246.9535502419,0,q
014,247.0003215872,1,
014,248.0003246973,1,
014,248.0015280058,0,5
014,248.9454912789,0,4
014,249.0003424251,1,
014,249.8814602796,0,9
014,250.0003274965,1,
014,250.8734420593,0,b
014,251.0003284295,1,
014,251.9694118935,0,3
014,252.0003414920,1,
014,252.9613880749,0,5
014,253.0003483343,1,
014,253.8813523582,0,4
014,254.0003495784,1,
014,254.8493276837,0,0
014,255.0003446022,1,
014,255.8653068981,0,5
014,256.0003302956,1,
014,256.9853173979,0,q
014,257.0003337167,1,
014,257.9932902104,0,bracketright
014,258.0003638849,1,
014,258.8892355990,0,5
014,259.0003446022,1,
014,259.8891967224,0,minus
014,260.0003595308,1,
014,260.9451597393,0,0
014,261.0004111589,1,
014,262.0003713493,1,
014,262.0971457736,0,n
014,262.9291183223,0,bracketright
014,263.0003147449,1,
014,263.9610888806,0,minus
014,264.0003386929,1,
014,264.9850508599,0,0
014,265.0003259414,1,
014,265.9610506260,0,bracketright
014,266.0002357477,1,
014,266.9850396635,0,n
014,267.0003427361,1,
014,267.9929760875,0,b
014,268.0003306066,1,
014,268.8969440507,0,9
014,269.0003107018,1,
014,269.8649221753,0,3
014,270.0003153670,1,
014,270.8328959457,0,q
014,271.0003166110,1,
014,271.8248671509,0,5
014,272.0003293625,1,
014,272.8168464424,0,3
014,273.0003231423,1,
014,274.0003421141,1,
014,274.1528301230,0,q
014,274.9848384382,0,bracketright
014,275.0003231423,1,
014,276.0003023044,1,
014,276.0407806172,0,0
014,276.9767290911,0,n
014,277.0003287405,1,
014,277.9127095993,0,b
014,278.0003222092,1,
014,278.8886680007,0,0
014,279.0003203432,1,
014,279.9206444682,0,9
014,280.0003293625,1,
014,280.9606217394,0,minus
014,281.0003119458,1,
014,281.9525870354,0,n
014,282.0003458462,1,
014,282.8805608307,0,b
014,283.0003240753,1,
014,283.8485380222,0,bracketright
014,284.0003281185,1,
014,284.8645063512,0,0
014,285.0003402480,1,
014,286.0003489563,1,
014,286.1204959907,0,n
014,286.9444649367,0,3
014,287.0003430471,1,
014,287.9924168865,0,q
014,288.0003822347,1,
014,289.0003657510,1,
014,289.0083982780,0,5
014,290.0002827106,1,
014,290.0083752630,0,4
014,291.0003632629,1,
014,291.0564174065,0,3
014,292.0003402480,1,
014,292.0643818217,0,5
014,292.9843227790,0,b
014,293.0003442911,1,
014,293.9043318481,0,minus
014,294.0003533105,1,
014,294.9122343718,0,q
014,295.0003520665,1,
014,295.8082152159,0,3
014,296.0003769475,1,
014,296.9681703305,0,4
014,297.0003240753,1,
014,297.9281504506,0,n
014,298.0003147449,1,
014,298.9361254402,0,9
014,299.0003421141,1,
014,300.0003405590,1,
014,300.0160862028,0,0
014,300.9760644568,0,4
014,301.0003150559,1,
014,302.0003116348,1,
014,302.0160445271,0,5
014,302.8640146400,0,bracketright
014,303.0003019934,1,
014,303.8639850938,0,n
014,304.0003100797,1,
014,304.8399634000,0,4
014,305.0003088357,1,
014,305.9599440426,0,3
014,306.0003209652,1,
014,306.8879153498,0,minus
014,307.0003315396,1,
014,307.8718854403,0,bracketright
014,308.0003262524,1,
014,308.8398414830,0,n
014,309.0003184771,1,
014,309.8878531472,0,b
