# {'date': u'2016_May_03_1610', 'frameRate': None, 'expName': 'RNGT', u'participant': u'007'}
subj,time,stimulus,response
007,75.0003769487,1,
007,75.0496810243,0,minus
007,76.0003719724,1,
007,76.0976340563,0,n
007,77.0003330957,1,
007,77.0896192321,0,bracketright
007,78.0003334067,1,
007,78.0495982946,0,9
007,79.0003346508,1,
007,79.0495709254,0,4
007,80.0003539336,1,
007,80.0575375425,0,minus
007,81.0006951157,1,
007,81.0015276995,0,0
007,82.0003707284,1,
007,82.1215021839,0,5
007,82.1534787509,0,b
007,82.2095980707,0,3
007,82.8734656137,0,b
007,83.0003573548,1,
007,84.0003153679,1,
007,84.0894823860,0,5
007,85.0003330957,1,
007,85.0014648747,0,q
007,86.0003194111,1,
007,86.1053982033,0,n
007,87.0003483354,1,
007,87.0733687640,0,b
007,88.0003246983,1,
007,88.0973516558,0,9
007,89.0003184781,1,
007,89.0333232565,0,bracketright
007,90.0003321627,1,
007,90.0092986889,0,3
007,91.0003128798,1,
007,91.0652727653,0,0
007,92.0003433592,1,
007,92.0332517233,0,b
007,93.0003324737,1,
007,93.0172236301,0,q
007,94.0003125688,1,
007,94.0412043447,0,5
007,95.0003231433,1,
007,95.0171682696,0,9
007,96.0003187891,1,
007,96.0491578992,0,minus
007,97.0003169230,1,
007,97.0411206820,0,3
007,98.0003725945,1,
007,98.1051064724,0,9
007,99.0003489574,1,
007,99.1850724600,0,0
007,100.0003358948,1,
007,100.0090529880,0,4
007,100.9690301845,0,n
007,101.0003085256,1,
007,102.0003380719,1,
007,102.0410391964,0,q
007,103.0003209662,1,
007,103.0810057065,0,bracketright
007,104.0004463047,1,
007,104.1049503435,0,3
007,105.0003641971,1,
007,105.0569242234,0,n
007,106.0003673072,1,
007,106.0729274355,0,minus
007,106.9688864962,0,3
007,106.9928731201,0,q
007,107.0003753936,1,
007,108.0003778817,1,
007,108.0728695870,0,9
007,109.0003545557,1,
007,109.0088349674,0,0
007,110.0003306076,1,
007,110.0328181702,0,b
007,110.9127870812,0,4
007,111.0003511345,1,
007,112.0003514455,1,
007,112.0167642628,0,5
007,112.9527392846,0,3
007,113.0003557997,1,
007,113.9927229004,0,minus
007,114.0003293636,1,
007,115.0003116358,1,
007,115.0486860913,0,9
007,115.0886774825,0,n
007,116.0003113248,1,
007,116.0886597547,0,n
007,117.0003203442,1,
007,117.0566396458,0,n
007,118.0003530006,1,
007,118.0406451420,0,bracketright
007,119.0003215882,1,
007,119.0166137321,0,0
007,120.0003321627,1,
007,120.0405960019,0,3
007,121.0003321627,1,
007,121.0965610588,0,5
007,122.0003141239,1,
007,122.0085164893,0,q
007,123.0003318517,1,
007,123.0485004161,0,minus
007,124.0003436702,1,
007,124.0484668267,0,4
007,124.9684417465,0,n
007,125.0003094587,1,
007,126.0003069706,1,
007,126.0484211076,0,9
007,127.0003119468,1,
007,127.0643894862,0,3
007,127.9843852440,0,minus
007,128.0003191001,1,
007,129.0003418041,1,
007,129.0643481214,0,4
007,130.0003209662,1,
007,130.0563133924,0,n
007,131.0003163010,1,
007,131.0643073786,0,9
007,132.0003352728,1,
007,132.0562717165,0,bracketright
007,132.9842381345,0,q
007,133.0003094587,1,
007,134.0003306076,1,
007,134.1282300332,0,minus
007,135.0003477134,1,
007,135.1121982078,0,0
007,136.0003489574,1,
007,136.0161720926,0,b
007,137.0003626420,1,
007,137.0801684575,0,5
007,137.9841638022,0,n
007,138.0005075744,1,
007,138.9681257565,0,3
007,139.0003489574,1,
007,140.0003284305,1,
007,140.0480836577,0,4
007,141.0003610870,1,
007,141.1040580451,0,5
007,142.0003483354,1,
007,142.0240485157,0,4
007,143.0003589099,1,
007,143.0880063148,0,minus
007,144.0003421151,1,
007,144.0719732454,0,3
007,145.0003719724,1,
007,145.0159518949,0,0
007,146.0003072816,1,
007,146.0239371727,0,bracketright
007,147.0003153679,1,
007,147.0319093880,0,n
007,148.0003358948,1,
007,148.0958917573,0,9
007,149.0003346508,1,
007,149.1198519450,0,5
007,150.0003138129,1,
007,150.0398249988,0,9
007,151.0003125688,1,
007,151.0638134888,0,5
007,152.0003212772,1,
007,152.0557877792,0,0
007,153.0003371389,1,
007,153.0557656972,0,3
007,154.0003312296,1,
007,154.0877425752,0,n
007,154.1037604050,0,9
007,154.4877342400,0,n
007,155.0003107027,1,
007,155.0717508705,0,9
007,155.9997148004,0,bracketright
007,156.0003299856,1,
007,157.0003057265,1,
007,157.0716622316,0,q
007,157.9676517716,0,0
007,158.0003209662,1,
007,159.0003343398,1,
007,159.0716162016,0,3
007,160.0003128798,1,
007,160.0155870758,0,n
007,160.9995568054,0,5
007,161.0003250094,1,
007,162.0003246983,1,
007,162.0475403167,0,4
007,163.0003237653,1,
007,163.1195340890,0,3
007,164.0003169230,1,
007,164.1034969763,0,n
007,165.0003172340,1,
007,165.0314643273,0,5
007,165.9754429769,0,q
007,166.0004438166,1,
007,167.0003278085,1,
007,167.0634272097,0,minus
007,168.0003523786,1,
007,168.0634054388,0,9
007,169.0003334067,1,
007,169.0873678036,0,0
007,170.0003545557,1,
007,170.0473453111,0,n
007,171.0003141239,1,
007,171.1433250852,0,bracketright
007,172.0003324737,1,
007,172.0073361922,0,3
007,173.0003399380,1,
007,173.0793162798,0,5
007,173.1192890101,0,b
007,174.0003635751,1,
007,174.1352639200,0,5
007,175.0003679293,1,
007,175.0712199701,0,4
007,175.9831965495,0,b
007,176.0003386940,1,
007,176.9031786227,0,q
007,177.0003299856,1,
007,177.9191833899,0,9
007,178.0003561107,1,
007,178.9271301020,0,0
007,179.0003156789,1,
007,179.9911068730,0,9
007,180.0003327847,1,
007,180.9270878042,0,minus
007,181.0003119468,1,
007,182.0003194111,1,
007,182.1110521222,0,9
007,183.0003278085,1,
007,183.0310208217,0,4
007,184.0003268754,1,
007,184.0789971797,0,0
007,185.0003203442,1,
007,185.0309853662,0,bracketright
007,186.0003222102,1,
007,186.0149482535,0,3
007,187.0003306076,1,
007,187.1109342480,0,5
007,188.0003243873,1,
007,188.0629152811,0,q
007,189.0003178560,1,
007,189.0068933086,0,9
007,190.0003163010,1,
007,190.0788892580,0,minus
007,191.0003222102,1,
007,191.1028506898,0,0
007,192.0003175450,1,
007,192.0788276772,0,n
007,193.0003116358,1,
007,193.0147871484,0,bracketright
007,193.9987612323,0,3
007,194.0003079036,1,
007,195.0003449142,1,
007,195.1827426560,0,5
007,196.0003281195,1,
007,196.0627128112,0,4
007,196.9987092930,0,b
007,197.0005057083,1,
007,197.9346609888,0,q
007,198.0003557997,1,
007,199.0003355838,1,
007,199.0466449081,0,4
007,200.0003707284,1,
007,200.0066155733,0,3
007,201.0003554887,1,
007,201.0545956635,0,5
007,201.9985618725,0,n
007,202.0003044825,1,
007,203.0003337177,1,
007,203.0705450702,0,minus
007,204.0003340288,1,
007,204.0065216472,0,3
007,205.0003601539,1,
007,205.1584985127,0,0
007,206.0003517565,1,
007,206.1184766422,0,4
007,207.0003576658,1,
007,207.0624512486,0,9
007,208.0003383830,1,
007,208.0464492805,0,bracketright
007,209.0003573548,1,
007,209.0224153825,0,q
007,210.0003278085,1,
007,210.1583741072,0,n
007,211.0003433592,1,
007,211.1023496466,0,0
007,212.0003107027,1,
007,212.0623212449,0,9
007,212.9583051866,0,minus
007,213.0003156789,1,
007,214.0003063485,1,
007,214.0382767724,0,3
007,215.0003094587,1,
007,215.0542507492,0,9
007,216.0003131908,1,
007,216.1102282468,0,4
007,217.0003243873,1,
007,217.0702060653,0,minus
007,218.0003203442,1,
007,218.1421749564,0,3
007,219.0003343398,1,
007,219.1261549495,0,9
007,220.0003371389,1,
007,220.0621265502,0,0
007,221.0003231433,1,
007,221.0781058143,0,4
007,222.0003178560,1,
007,222.1660769846,0,bracketright
007,223.0003156789,1,
007,223.1580509640,0,q
007,224.0003330957,1,
007,224.0700290984,0,n
007,225.0003144349,1,
007,225.1420238037,0,9
007,226.0003156789,1,
007,226.0860270234,0,minus
007,227.0003464693,1,
007,227.1499745591,0,3
007,228.0003371389,1,
007,228.1579744546,0,5
007,229.0003349618,1,
007,229.1339063451,0,4
007,230.0003474024,1,
007,230.1098802224,0,b
007,231.0004236007,1,
007,231.0778713100,0,n
007,232.0003968535,1,
007,232.0698309827,0,0
007,233.0003477134,1,
007,233.1258106573,0,9
007,234.0003458473,1,
007,234.1577838032,0,minus
007,235.0003455363,1,
007,235.1337589245,0,9
007,236.0003548667,1,
007,236.1097464865,0,bracketright
007,237.0003595319,1,
007,237.0777201573,0,9
007,238.0003710394,1,
007,238.1337063632,0,4
007,239.0003875231,1,
007,239.0296716441,0,minus
007,240.0003110137,1,
007,240.1176418814,0,3
007,240.1336192794,0,q
007,241.0003131908,1,
007,241.0696166942,0,q
007,242.0003439812,1,
007,242.0695899470,0,5
007,243.0003365169,1,
007,243.0616003150,0,0
007,244.0003107027,1,
007,244.0775798901,0,9
007,245.0003153679,1,
007,245.0215386347,0,bracketright
007,246.0003110137,1,
007,246.0854945678,0,3
007,246.9654637899,0,9
007,247.0003337177,1,
007,248.0003806808,1,
007,248.0134510334,0,5
007,249.0003334067,1,
007,249.0694279089,0,n
007,250.0003262534,1,
007,250.1653952425,0,minus
007,251.0003632641,1,
007,251.0773758651,0,3
007,252.0003181671,1,
007,252.1093511880,0,9
007,253.0003141239,1,
007,253.1173389540,0,0
007,254.0003222102,1,
007,254.1173041204,0,bracketright
007,255.0003455363,1,
007,255.1012726060,0,3
007,256.0003103917,1,
007,256.2052454334,0,b
007,257.0003334067,1,
007,257.1732212813,0,5
007,258.0003551777,1,
007,258.0052048150,0,q
007,259.0003197221,1,
007,259.0851745347,0,4
007,260.0003346508,1,
007,260.1491522387,0,3
007,261.0003931214,1,
007,261.0531643782,0,9
007,262.0003676182,1,
007,262.1251494421,0,0
007,263.0003781927,1,
007,263.0611051811,0,bracketright
007,264.0003505125,1,
007,264.0530570785,0,4
007,265.0004080500,1,
007,265.0370327174,0,n
007,266.0003996527,1,
007,266.0689996430,0,9
007,267.0003694843,1,
007,267.0929875109,0,minus
007,268.0003585988,1,
007,268.1009606592,0,3
007,269.0003741495,1,
007,269.1169377462,0,0
007,270.0003402490,1,
007,270.1249015642,0,5
007,271.0004052509,1,
007,271.1088952419,0,bracketright
007,272.0004217346,1,
007,272.0208631129,0,q
007,273.0003918773,1,
007,273.0688379158,0,9
007,273.9728127336,0,b
007,274.0003234543,1,
007,275.0003278085,1,
007,275.1007927118,0,minus
007,276.0003576658,1,
007,276.0127733344,0,q
007,277.0003713504,1,
007,277.0607388069,0,9
007,278.0003735275,1,
007,278.0047199446,0,4
007,279.0003054155,1,
007,279.1407365179,0,3
007,279.9966864596,0,b
007,280.0003215882,1,
007,281.0003191001,1,
007,281.1086374115,0,9
007,282.0004086721,1,
007,282.0526608470,0,0
007,283.0003505125,1,
007,283.1486088977,0,bracketright
007,284.0003324737,1,
007,284.1085739647,0,minus
007,285.0003474024,1,
007,285.0605462894,0,3
007,286.0003063485,1,
007,286.1005162206,0,n
007,287.0003856570,1,
007,287.0525336424,0,0
007,288.0003368279,1,
007,288.0444762093,0,q
007,289.0003355838,1,
007,289.1084523583,0,5
007,290.0003212772,1,
007,290.0044173282,0,3
007,291.0003212772,1,
007,291.1004073658,0,b
007,292.0003564217,1,
007,292.0923785460,0,9
007,293.0003408711,1,
007,293.1163595717,0,minus
007,294.0003377609,1,
007,294.0763293038,0,0
007,295.0003458473,1,
007,295.0763181073,0,bracketright
007,295.9883127256,0,q
007,296.0003107027,1,
007,297.0003349618,1,
007,297.1002754960,0,5
007,298.0004201796,1,
007,298.0522742569,0,4
007,299.0003607759,1,
007,299.0922022012,0,b
007,299.9721667581,0,3
007,300.0003520676,1,
007,301.0003685513,1,
007,301.1161642551,0,n
007,302.0003296746,1,
007,302.0681471543,0,0
007,303.0003184781,1,
007,303.1001097256,0,9
007,304.0003393160,1,
007,304.0600884772,0,bracketright
007,305.0003184781,1,
007,305.0600499115,0,5
007,306.0003212772,1,
007,306.0360377844,0,q
007,307.0003222102,1,
007,307.0520036749,0,4
007,308.0003517565,1,
007,308.0599954841,0,b
007,309.0003452253,1,
007,309.0759638627,0,3
